dateTime,temperature,violetPre,bluePre,greenPre,yellowPre,orangePre,redPre,violetCalibrated,blueCalibrated,greenCalibrated,yellowCalibrated,orangeCalibrated,redCalibrated
2022-03-25 19:42:02.838773,67,51007,51201,51201,51201,51201,47912,57407.05,59116.09,53862.07,48836.82,49809.99,42353.59
2022-03-25 19:42:12.850559,66,50651,51201,51201,51201,51201,47868,57006.38,59116.09,53862.07,48836.82,49809.99,42314.69
2022-03-25 19:42:22.877578,66,50385,51201,51201,51201,51201,47792,56707.00,59116.09,53862.07,48836.82,49809.99,42247.51
2022-03-25 19:42:32.889526,66,50038,51201,51201,51201,51201,47749,56316.46,59116.09,53862.07,48836.82,49809.99,42209.50
2022-03-25 19:42:42.916304,66,49822,51201,51201,51201,51201,47660,56073.36,59116.09,53862.07,48836.82,49809.99,42130.82
2022-03-25 19:42:52.928220,67,49855,51201,51201,51201,51201,47546,56110.50,59116.09,53862.07,48836.82,49809.99,42030.05
2022-03-25 19:43:02.954961,66,49650,51201,51201,51201,51201,47528,55879.78,59116.09,53862.07,48836.82,49809.99,42014.13
2022-03-25 19:43:12.967184,66,49478,51201,51201,51201,51201,47290,55686.20,59116.09,53862.07,48836.82,49809.99,41803.75
2022-03-25 19:43:22.994686,66,49350,51201,51201,51201,51201,47075,55542.14,59116.09,53862.07,48836.82,49809.99,41613.69
2022-03-25 19:43:33.006327,66,49209,51201,51201,51201,51201,46833,55383.44,59116.09,53862.07,48836.82,49809.99,41399.76
2022-03-25 19:43:43.033662,66,48893,51201,51201,51201,51201,46576,55027.79,59116.09,53862.07,48836.82,49809.99,41172.58
2022-03-25 19:43:53.045607,66,48597,51201,51201,51201,51201,46445,54694.65,59116.09,53862.07,48836.82,49809.99,41056.78
2022-03-25 19:44:03.072577,66,48447,51201,51201,51201,51201,46238,54525.83,59116.09,53862.07,48836.82,49809.99,40873.79
2022-03-25 19:44:13.084299,66,48370,51201,51201,51201,51201,46152,54439.17,59116.09,53862.07,48836.82,49809.99,40797.77
2022-03-25 19:44:23.096653,66,48157,51201,51201,51201,51201,45903,54199.45,59116.09,53862.07,48836.82,49809.99,40577.66
2022-03-25 19:44:33.123446,66,47960,51201,51201,51201,51201,45898,53977.73,59116.09,53862.07,48836.82,49809.99,40573.23
2022-03-25 19:44:43.135381,66,47950,51201,51201,51201,51201,45732,53966.47,59116.09,53862.07,48836.82,49809.99,40426.49
2022-03-25 19:44:53.162602,66,47927,51201,51201,51201,51201,45690,53940.59,59116.09,53862.07,48836.82,49809.99,40389.37
2022-03-25 19:45:03.174472,66,47762,51201,51201,51201,51201,45581,53754.88,59116.09,53862.07,48836.82,49809.99,40293.01
2022-03-25 19:45:13.201671,66,47752,51201,51201,51201,51201,45412,53743.63,59116.09,53862.07,48836.82,49809.99,40143.62
2022-03-25 19:45:23.214027,66,47714,51201,51201,51201,51201,45254,53700.86,59116.09,53862.07,48836.82,49809.99,40003.95
2022-03-25 19:45:33.241346,66,47577,51201,51201,51201,51201,45190,53546.67,59116.09,53862.07,48836.82,49809.99,39947.37
2022-03-25 19:45:43.253326,66,47465,51201,51201,51201,51201,45050,53420.62,59116.09,53862.07,48836.82,49809.99,39823.61
2022-03-25 19:45:53.280484,66,47421,51201,51201,51201,51201,44850,53371.10,59116.09,53862.07,48836.82,49809.99,39646.82
2022-03-25 19:46:03.307325,66,47200,51201,51201,51201,51201,44636,53122.37,59116.09,53862.07,48836.82,49809.99,39457.64
2022-03-25 19:46:13.319346,66,47126,51201,51201,51201,51201,44530,53039.08,59116.09,53862.07,48836.82,49809.99,39363.94
2022-03-25 19:46:23.346513,66,47020,51201,51201,51201,51201,44409,52919.78,59116.09,53862.07,48836.82,49809.99,39256.98
2022-03-25 19:46:33.358206,66,46936,51201,51201,51201,51201,44357,52825.24,59116.09,53862.07,48836.82,49809.99,39211.01
2022-03-25 19:46:43.385409,66,46796,51201,51201,51201,51201,44281,52667.68,59116.09,53862.07,48836.82,49809.99,39143.83
2022-03-25 19:46:53.397286,66,46651,51201,51201,51201,51201,44263,52504.48,59116.09,53862.07,48836.82,49809.99,39127.92
2022-03-25 19:47:03.424047,66,46619,51201,51201,51201,51201,44356,52468.46,59116.09,53862.07,48836.82,49809.99,39210.13
2022-03-25 19:47:13.451254,66,46415,51201,51201,51201,51201,44414,52238.87,59116.09,53862.07,48836.82,49809.99,39261.40
2022-03-25 19:47:23.463057,66,46289,51201,51201,51201,51201,44613,52097.06,59116.09,53862.07,48836.82,49809.99,39437.31
2022-03-25 19:47:33.489964,66,46264,51201,51201,51201,51201,44802,52068.92,59116.09,53862.07,48836.82,49809.99,39604.39
2022-03-25 19:47:43.501930,66,46205,51201,51201,51201,51201,44894,52002.52,59116.09,53862.07,48836.82,49809.99,39685.71
2022-03-25 19:47:53.528967,66,46152,51201,51201,51201,51201,45177,51942.87,59116.09,53862.07,48836.82,49809.99,39935.88
2022-03-25 19:48:03.540752,66,46304,51201,51201,51201,51201,45348,52113.94,59116.09,53862.07,48836.82,49809.99,40087.04
2022-03-25 19:48:13.568320,66,46284,51201,51201,51201,51201,45525,52091.43,59116.09,53862.07,48836.82,49809.99,40243.51
2022-03-25 19:48:23.580164,66,46338,51201,51201,51201,51201,45682,52152.21,59116.09,53862.07,48836.82,49809.99,40382.29
2022-03-25 19:48:33.607074,66,46358,51201,51201,51201,51201,45686,52174.72,59116.09,53862.07,48836.82,49809.99,40385.83
2022-03-25 19:48:43.619196,66,46243,51201,51201,51201,51201,45612,52045.29,59116.09,53862.07,48836.82,49809.99,40320.41
2022-03-25 19:48:53.646328,66,46336,51201,51201,51201,51201,45618,52149.96,59116.09,53862.07,48836.82,49809.99,40325.72
2022-03-25 19:49:03.673597,66,46321,51201,51201,51201,51201,45525,52133.07,59116.09,53862.07,48836.82,49809.99,40243.51
2022-03-25 19:49:13.685755,66,46260,51201,51201,51201,51201,45409,52064.42,59116.09,53862.07,48836.82,49809.99,40140.96
2022-03-25 19:49:23.712704,66,46245,51201,51201,51201,51201,45280,52047.54,59116.09,53862.07,48836.82,49809.99,40026.93
