dateTime,uvLevel
2022-03-25 19:34:17.915103,1
2022-03-25 19:34:34.914444,1
2022-03-25 19:34:51.914356,1
2022-03-25 19:35:08.898543,1
2022-03-25 19:35:25.898855,1
2022-03-25 19:35:42.914444,1
2022-03-25 19:35:59.914676,0
2022-03-25 19:36:16.914757,1
2022-03-25 19:36:33.914783,0
2022-03-25 19:36:50.914783,0
2022-03-25 19:37:07.899640,0
2022-03-25 19:37:24.899839,0
2022-03-25 19:37:41.899766,1
2022-03-25 19:37:58.900001,1
2022-03-25 19:38:15.900014,1
2022-03-25 19:38:32.899807,0
2022-03-25 19:38:49.899874,1
2022-03-25 19:39:06.900081,0
2022-03-25 19:39:23.884534,1
2022-03-25 19:39:40.884587,1
2022-03-25 19:39:57.884851,1
2022-03-25 19:40:14.884623,2
2022-03-25 19:40:31.884176,0
2022-03-25 19:40:48.884231,1
2022-03-25 19:41:05.884186,0
2022-03-25 19:41:22.883792,0
2022-03-25 19:41:39.883404,3
2022-03-25 19:41:56.868280,0
2022-03-25 19:42:13.867877,0
2022-03-25 19:42:30.868272,1
2022-03-25 19:42:47.868775,3
2022-03-25 19:43:04.853884,1
2022-03-25 19:43:21.868971,0
2022-03-25 19:43:38.869416,0
2022-03-25 19:43:55.869477,0
2022-03-25 19:44:12.869225,3
2022-03-25 19:44:29.869636,0
2022-03-25 19:44:46.853850,0
2022-03-25 19:45:03.853379,0
2022-03-25 19:45:20.852980,1
2022-03-25 19:45:37.852991,0
2022-03-25 19:45:54.852939,0
2022-03-25 19:46:11.837797,0
2022-03-25 19:46:28.837549,0
2022-03-25 19:46:45.837146,2
2022-03-25 19:47:02.836509,0
2022-03-25 19:47:19.836845,1
2022-03-25 19:47:36.836976,2
2022-03-25 19:47:53.836940,2
2022-03-25 19:48:10.836516,2
2022-03-25 19:48:27.836297,0
2022-03-25 19:48:44.835950,0
2022-03-25 19:49:01.820675,0
2022-03-25 19:49:18.820413,1
2022-03-25 19:49:35.821050,0
2022-03-25 19:49:52.820967,1
2022-03-25 19:50:09.821012,3
2022-03-25 19:50:26.820712,1
2022-03-25 19:50:43.821009,1
2022-03-25 19:51:00.820660,1
2022-03-25 19:51:17.820859,0
2022-03-25 19:51:34.805391,3
2022-03-25 19:51:51.805329,0
2022-03-25 19:52:08.805462,1
2022-03-25 19:52:25.804780,0
2022-03-25 19:52:42.804655,1
2022-03-25 19:52:59.804849,0
2022-03-25 19:53:16.804645,1
2022-03-25 19:53:33.804934,0
2022-03-25 19:53:50.804928,1
2022-03-25 19:54:07.804807,0
2022-03-25 19:54:24.804585,0
2022-03-25 19:54:41.805029,0
2022-03-25 19:54:58.804724,1
2022-03-25 19:55:15.804788,1
2022-03-25 19:55:32.789520,2
2022-03-25 19:55:49.789797,0
2022-03-25 19:56:06.789925,0
2022-03-25 19:56:23.790682,0
2022-03-25 19:56:40.790230,0
2022-03-25 19:56:57.790491,0
2022-03-25 19:57:14.791080,0
2022-03-25 19:57:31.791378,1
2022-03-25 19:57:48.791532,1
2022-03-25 19:58:05.792004,0
2022-03-25 19:58:22.776747,1
2022-03-25 19:58:39.776693,1
2022-03-25 19:58:56.776777,1
2022-03-25 19:59:13.776703,1
2022-03-25 19:59:30.776791,2
2022-03-25 19:59:47.776550,2
2022-03-25 20:00:04.761450,1
2022-03-25 20:00:21.761715,1
2022-03-25 20:00:38.761694,0
2022-03-25 20:00:55.761709,1
2022-03-25 20:01:12.746557,0
2022-03-25 20:01:29.746857,0
2022-03-25 20:01:46.746765,2
2022-03-25 20:02:03.747030,1
2022-03-25 20:02:20.746811,0
2022-03-25 20:02:37.747013,0
2022-03-25 20:02:54.747175,1
2022-03-25 20:03:11.747402,0
2022-03-25 20:03:28.747549,2
2022-03-25 20:03:45.732320,0
2022-03-25 20:04:02.732455,1
2022-03-25 20:04:19.731958,1
2022-03-25 20:04:36.732193,0
2022-03-25 20:04:53.732396,1
2022-03-25 20:05:10.717248,1
2022-03-25 20:05:27.717383,2
2022-03-25 20:05:44.717534,1
2022-03-25 20:06:01.717786,0
2022-03-25 20:06:18.717225,1
2022-03-25 20:06:35.732795,0
2022-03-25 20:06:52.732332,0
2022-03-25 20:07:09.716802,2
2022-03-25 20:07:26.717418,1
2022-03-25 20:07:43.717344,0
2022-03-25 20:08:00.717558,0
2022-03-25 20:08:17.717250,0
2022-03-25 20:08:34.701957,1
2022-03-25 20:08:51.702575,1
2022-03-25 20:09:08.702652,1
2022-03-25 20:09:25.703496,1
2022-03-25 20:09:42.702911,2
2022-03-25 20:09:59.703049,1
2022-03-25 20:10:16.703628,2
2022-03-25 20:10:33.704253,0
2022-03-25 20:10:50.688856,0
2022-03-25 20:11:07.688797,1
2022-03-25 20:11:24.688690,2
2022-03-25 20:11:41.688657,0
2022-03-25 20:11:58.688997,0
2022-03-25 20:12:15.688484,1
2022-03-25 20:12:32.688455,0
2022-03-25 20:12:49.688842,0
2022-03-25 20:13:06.688653,0
2022-03-25 20:13:23.688624,1
2022-03-25 20:13:40.673362,2
2022-03-25 20:13:57.673334,1
2022-03-25 20:14:14.673914,0
2022-03-25 20:14:31.673969,0
2022-03-25 20:14:48.674130,0
2022-03-25 20:15:05.673716,1
2022-03-25 20:15:22.658438,0
2022-03-25 20:15:39.658681,1
2022-03-25 20:15:56.658711,1
2022-03-25 20:16:13.658625,0
2022-03-25 20:16:30.657938,0
2022-03-25 20:16:47.657584,1
2022-03-25 20:17:04.657136,0
2022-03-25 20:17:21.657225,2
2022-03-25 20:17:38.642312,1
2022-03-25 20:17:55.642142,1
2022-03-25 20:18:12.641817,0
2022-03-25 20:18:29.641816,0
2022-03-25 20:18:46.642333,1
2022-03-25 20:19:03.642196,2
2022-03-25 20:19:20.641857,0
2022-03-25 20:19:37.642115,1
2022-03-25 20:19:54.642298,1
2022-03-25 20:20:11.642197,1
2022-03-25 20:20:28.627451,0
2022-03-25 20:20:45.627469,0
2022-03-25 20:21:02.643231,1
2022-03-25 20:21:19.628079,1
2022-03-25 20:21:36.627983,1
2022-03-25 20:21:53.628395,0
2022-03-25 20:22:10.628589,1
2022-03-25 20:22:27.628062,0
2022-03-25 20:22:44.628226,0
2022-03-25 20:23:01.613105,0
2022-03-25 20:23:18.613266,1
2022-03-25 20:23:35.613553,0
2022-03-25 20:23:52.613625,1
2022-03-25 20:24:09.613560,0
2022-03-25 20:24:26.613936,0
2022-03-25 20:24:43.598882,0
2022-03-25 20:25:00.614778,2
2022-03-25 20:25:17.615248,2
2022-03-25 20:25:34.600004,1
2022-03-25 20:25:51.599900,2
2022-03-25 20:26:08.600119,1
2022-03-25 20:26:25.600040,0
2022-03-25 20:26:42.599995,0
2022-03-25 20:26:59.600100,2
2022-03-25 20:27:16.599908,0
2022-03-25 20:27:33.600395,0
2022-03-25 20:27:50.600979,0
2022-03-25 20:28:07.601175,0
2022-03-25 20:28:24.585684,0
2022-03-25 20:28:41.585943,1
2022-03-25 20:28:58.585846,0
2022-03-25 20:29:15.585654,0
2022-03-25 20:29:32.585713,0
2022-03-25 20:29:49.585524,1
2022-03-25 20:30:06.585461,0
2022-03-25 20:30:23.585375,0
2022-03-25 20:30:40.570765,1
2022-03-25 20:30:57.570515,0
2022-03-25 20:31:14.570739,2
2022-03-25 20:31:31.570821,1
2022-03-25 20:31:48.570734,1
2022-03-25 20:32:05.570749,0
2022-03-25 20:32:22.571106,0
2022-03-25 20:32:39.570577,1
2022-03-25 20:32:56.570440,0
2022-03-25 20:33:13.555705,1
2022-03-25 20:33:30.554723,0
2022-03-25 20:33:47.554461,0
2022-03-25 20:34:04.554465,2
2022-03-25 20:34:21.554039,1
2022-03-25 20:34:38.539152,0
2022-03-25 20:34:55.538773,0
2022-03-25 20:35:12.539016,1
2022-03-25 20:35:29.538911,0
2022-03-25 20:35:46.539157,0
2022-03-25 20:36:03.539435,1
2022-03-25 20:36:20.524265,0
2022-03-25 20:36:37.524072,1
2022-03-25 20:36:54.524553,1
2022-03-25 20:37:11.524215,0
2022-03-25 20:37:28.524305,0
2022-03-25 20:37:45.508618,0
2022-03-25 20:38:02.508588,1
2022-03-25 20:38:19.508572,0
2022-03-25 20:38:36.508690,2
2022-03-25 20:38:53.508738,0
2022-03-25 20:39:10.508990,1
2022-03-25 20:39:27.493418,0
2022-03-25 20:39:44.493020,1
2022-03-25 20:40:01.493197,0
2022-03-25 20:40:18.493617,0
2022-03-25 20:40:35.493567,0
2022-03-25 20:40:52.478326,2
2022-03-25 20:41:09.478226,2
2022-03-25 20:41:26.478613,1
2022-03-25 20:41:43.478532,0
2022-03-25 20:42:00.478821,1
2022-03-25 20:42:17.478363,0
2022-03-25 20:42:34.478321,0
2022-03-25 20:42:51.478948,0
2022-03-25 20:43:08.479225,1
2022-03-25 20:43:25.479603,0
2022-03-25 20:43:42.479579,0
2022-03-25 20:43:59.479830,1
2022-03-25 20:44:16.479735,1
2022-03-25 20:44:33.465036,0
2022-03-25 20:44:50.464906,1
