dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2022-03-25 19:35:47.408574,0.04,0.00,20.23,5.66,13906.80,6178.22,192455.52,7.73
2022-03-25 19:35:57.433634,0.04,0.00,20.93,6.08,15480.00,6567.43,90623.73,5.67
2022-03-25 19:36:07.474453,0.04,0.00,20.23,5.79,14405.32,6178.22,169896.95,7.34
2022-03-25 19:36:17.499476,0.04,0.00,20.57,5.66,13906.80,5996.20,192455.52,7.73
2022-03-25 19:36:27.540087,0.04,0.00,18.94,5.17,12136.65,5341.59,141828.56,6.65
2022-03-25 19:36:37.565286,0.05,0.00,16.78,4.37,9432.93,4312.58,90623.73,5.67
2022-03-25 19:36:47.606011,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:36:57.631184,0.04,0.00,20.93,5.79,14405.32,6178.22,205113.42,7.94
2022-03-25 19:37:07.671792,0.05,0.00,16.78,4.46,9721.74,4424.43,90623.73,5.67
2022-03-25 19:37:17.712450,0.04,0.00,22.48,6.54,17313.48,7222.25,267223.19,8.85
2022-03-25 19:37:27.737650,0.04,0.00,20.93,6.08,15480.00,6567.43,205113.42,7.94
2022-03-25 19:37:37.778331,0.04,0.00,20.93,5.66,13906.80,5996.20,205113.42,7.94
2022-03-25 19:37:47.803364,0.04,0.00,21.30,6.08,15480.00,6567.43,218810.33,8.15
2022-03-25 19:37:57.844017,0.04,0.00,21.30,5.93,14929.16,6368.47,218810.33,8.15
2022-03-25 19:38:07.869221,0.04,0.00,20.23,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:38:17.909826,0.04,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:38:27.934920,0.04,0.00,18.65,4.95,11368.20,5053.02,133760.59,6.65
2022-03-25 19:38:37.975600,0.04,0.00,22.48,6.38,16670.12,6993.73,267223.19,8.85
2022-03-25 19:38:48.000974,0.04,0.00,21.30,5.79,14405.32,6178.22,218810.33,8.15
2022-03-25 19:38:58.041330,0.05,0.00,16.55,4.29,9155.97,4204.82,85955.38,5.54
2022-03-25 19:39:08.066644,0.04,0.00,22.48,6.54,17313.48,7222.25,267223.19,8.85
2022-03-25 19:39:18.107247,0.04,0.00,22.48,6.38,16670.12,6993.73,267223.19,8.85
2022-03-25 19:39:28.147893,0.04,0.00,20.57,5.66,13906.80,5996.20,192455.52,7.73
2022-03-25 19:39:38.173339,0.04,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:39:48.213751,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:39:58.239278,0.04,0.00,20.23,5.79,14405.32,6178.22,180744.38,7.53
2022-03-25 19:40:08.279585,0.04,0.00,18.94,5.06,11743.65,5194.37,141828.56,6.82
2022-03-25 19:40:18.304626,0.05,0.00,17.03,4.37,9432.93,4312.58,95607.69,5.79
2022-03-25 19:40:28.345305,0.04,0.00,20.57,6.23,16059.67,6775.67,192455.52,7.73
2022-03-25 19:40:38.370910,0.04,0.00,20.57,5.93,14929.16,6368.47,192455.52,7.73
2022-03-25 19:40:48.411142,0.05,0.00,16.78,4.29,9155.97,4204.82,90623.73,5.67
2022-03-25 19:40:58.436278,0.04,0.00,18.94,5.17,12136.65,5341.59,141828.56,6.82
2022-03-25 19:41:08.476905,0.04,0.00,20.93,5.79,14405.32,6178.22,205113.42,7.94
2022-03-25 19:41:18.517544,0.04,0.00,20.57,5.53,13432.07,5821.94,192455.52,7.73
2022-03-25 19:41:28.542869,0.04,0.00,22.07,6.54,17313.48,7222.25,249743.66,8.61
2022-03-25 19:41:38.583368,0.04,0.00,22.48,6.54,17313.48,7222.25,267223.19,8.85
2022-03-25 19:41:48.608578,0.04,0.00,22.07,6.54,17313.48,7222.25,249743.66,8.61
2022-03-25 19:41:58.649174,0.04,0.00,21.30,5.93,14929.16,6368.47,218810.33,8.15
2022-03-25 19:42:08.674461,0.04,0.00,17.03,4.21,8890.24,4100.97,95607.69,5.79
2022-03-25 19:42:18.715116,0.04,0.00,22.90,6.71,17992.07,7461.91,286230.75,9.11
2022-03-25 19:42:28.755662,0.04,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:42:38.780747,0.05,0.00,16.55,4.29,9155.97,4204.82,85955.38,5.54
2022-03-25 19:42:48.821390,0.04,0.00,20.93,5.93,14929.16,6368.47,205113.42,7.94
2022-03-25 19:42:58.846651,0.04,0.00,20.93,5.79,14405.32,6178.22,205113.42,7.94
2022-03-25 19:43:08.887244,0.04,0.00,18.36,4.95,11368.20,5053.02,126249.46,6.50
2022-03-25 19:43:18.912442,0.05,0.00,20.57,5.93,14929.16,6368.47,192455.52,7.73
2022-03-25 19:43:28.953163,0.04,0.00,20.93,5.66,13906.80,5996.20,180744.38,7.53
2022-03-25 19:43:38.978423,0.04,0.00,22.07,6.54,14405.32,6178.22,169896.95,7.34
2022-03-25 19:43:49.019006,0.05,0.00,16.31,4.37,14929.16,6368.47,205113.42,7.94
2022-03-25 19:43:59.059566,0.03,0.00,24.26,7.26,20265.53,4312.58,90623.73,5.67
2022-03-25 19:44:09.084928,0.04,0.00,20.93,5.79,14405.32,6368.47,218810.33,8.15
2022-03-25 19:44:19.125529,0.04,0.00,18.36,5.06,11743.65,5194.37,133760.59,6.65
2022-03-25 19:44:29.150970,0.04,0.00,20.23,5.79,14405.32,6178.22,81579.20,5.43
2022-03-25 19:44:39.191356,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
2022-03-25 19:44:49.216555,0.04,0.00,19.89,5.79,14405.32,6178.22,169896.95,7.73
2022-03-25 19:44:59.257109,0.04,0.00,20.93,6.08,15480.00,6567.43,205113.42,7.73
2022-03-25 19:45:09.282203,0.05,0.00,16.55,4.29,9155.97,4204.82,85955.38,5.54
2022-03-25 19:45:19.322841,0.04,0.00,20.57,5.79,14405.32,6178.22,192455.52,7.73
