dateTime,valid,binCount0,binCount1,binCount2,binCount3,binCount4,binCount5,binCount6,binCount7,binCount8,binCount9,binCount10,binCount11,binCount12,binCount13,binCount14,binCount15,bin1TimeToCross,bin3TimeToCross,bin5TimeToCross,bin7TimeToCross,sampleFlowRate,temperatureOrPressure,samplingPeriod,checkSum,pm1,pm2_5,pm10
2022-03-25 19:27:02.095877,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.37,10000,10.02,5,0.02,0.21,0.53
2022-03-25 19:27:12.125175,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4.36,10000,10.02,3,0.01,0.15,0.21
2022-03-25 19:27:22.138928,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,10000,10.02,2,0.01,0.03,0.03
2022-03-25 19:27:32.183348,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,10000,10.02,3,0.02,0.05,0.05
2022-03-25 19:27:42.212824,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.36,10000,10.02,3,0.02,0.10,0.13
2022-03-25 19:27:52.241802,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.34,10000,10.02,4,0.02,0.11,0.14
2022-03-25 19:28:02.270991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,10000,10.02,0,0.00,0.00,0.00
2022-03-25 19:28:12.299900,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4.33,10000,10.02,5,0.03,0.18,0.24
2022-03-25 19:28:22.329028,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,10000,10.02,1,0.00,0.10,0.40
2022-03-25 19:28:32.357969,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.34,10000,10.02,6,0.04,0.14,0.17
2022-03-25 19:28:42.387233,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4.32,10000,10.02,3,0.02,0.10,0.13
2022-03-25 19:28:52.431813,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,10000,10.02,1,0.00,0.10,0.40
2022-03-25 19:29:02.460930,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4.32,10000,10.02,7,0.04,0.21,0.27
2022-03-25 19:29:12.489792,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.33,10000,10.02,3,0.01,0.18,0.51
2022-03-25 19:29:22.519124,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.33,10000,10.02,5,0.03,0.13,0.16
2022-03-25 19:29:32.547903,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4.34,10000,10.02,4,0.02,0.11,0.14
2022-03-25 19:29:42.577140,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4.36,10000,10.02,8,0.04,0.28,0.36
2022-03-25 19:29:52.606052,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.36,10000,10.02,4,0.02,0.11,0.14
2022-03-25 19:30:02.635459,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,10000,10.02,1,0.01,0.02,0.02
2022-03-25 19:30:12.664118,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4.36,10000,10.02,4,0.02,0.10,1.30
2022-03-25 19:30:22.692951,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.36,10000,10.02,5,0.02,0.29,0.91
2022-03-25 19:30:32.721950,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4.34,10000,10.02,7,0.03,0.29,0.65
2022-03-25 19:30:42.751129,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,10000,10.02,3,0.02,0.05,0.05
2022-03-25 19:30:52.795587,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.35,10000,10.02,3,0.01,0.18,0.50
2022-03-25 19:31:02.824860,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,4.36,10000,10.02,3,0.01,0.14,1.36
2022-03-25 19:31:12.853586,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,10000,10.02,3,0.02,0.05,0.05
2022-03-25 19:31:22.882603,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,10000,10.02,1,0.01,0.02,0.02
2022-03-25 19:31:32.911656,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4.38,10000,10.02,6,0.02,0.30,0.92
2022-03-25 19:31:42.940833,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38,10000,10.02,3,0.02,0.05,0.05
2022-03-25 19:31:52.969980,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4.38,10000,10.02,5,0.03,0.13,0.16
2022-03-25 19:32:02.999250,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4.41,10000,10.02,5,0.03,0.13,0.16
2022-03-25 19:32:13.028293,1,9,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,61,0,4.27,10000,10.02,18,0.09,0.71,6.14
2022-03-25 19:32:23.057229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,10000,10.02,1,0.01,0.02,0.02
2022-03-25 19:32:33.086260,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,10000,10.02,3,0.02,0.05,0.05
2022-03-25 19:32:43.115484,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27,10000,10.02,4,0.03,0.06,0.06
2022-03-25 19:32:53.160332,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,4.28,10000,10.02,6,0.03,0.19,1.43
2022-03-25 19:33:03.189496,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4.29,10000,10.02,4,0.02,0.11,3.33
2022-03-25 19:33:13.218487,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,10000,10.02,6,0.03,0.18,0.48
