dateTime,infraRed,red,green,blue,proximity
2022-03-25 20:08:12.584004,40731.00,11313.00,13419.00,19094.00,32
2022-03-25 20:08:29.583798,40716.00,11307.00,13416.00,19088.00,32
2022-03-25 20:08:46.584521,40694.00,11298.00,13411.00,19081.00,33
2022-03-25 20:09:03.584291,40682.00,11291.00,13408.00,19077.00,32
2022-03-25 20:09:20.569286,40657.00,11284.00,13405.00,19069.00,33
2022-03-25 20:09:37.569675,40646.00,11278.00,13402.00,19065.00,33
2022-03-25 20:09:54.569730,40629.00,11271.00,13397.00,19060.00,33
2022-03-25 20:10:11.570017,40609.00,11265.00,13393.00,19054.00,32
2022-03-25 20:10:28.570910,40600.00,11263.00,13392.00,19049.00,33
2022-03-25 20:10:45.570688,40599.00,11260.00,13391.00,19047.00,32
2022-03-25 20:11:02.570599,40596.00,11262.00,13393.00,19048.00,33
2022-03-25 20:11:19.555527,40592.00,11262.00,13396.00,19049.00,33
2022-03-25 20:11:36.555448,40593.00,11263.00,13398.00,19048.00,32
2022-03-25 20:11:53.555468,40593.00,11263.00,13399.00,19049.00,33
2022-03-25 20:12:10.555261,40591.00,11262.00,13401.00,19048.00,33
2022-03-25 20:12:27.555120,40588.00,11262.00,13403.00,19049.00,32
2022-03-25 20:12:44.555560,40583.00,11259.00,13404.00,19052.00,32
2022-03-25 20:13:01.555432,40579.00,11259.00,13406.00,19050.00,33
2022-03-25 20:13:18.555133,40565.00,11253.00,13402.00,19043.00,32
2022-03-25 20:13:35.555120,40550.00,11248.00,13400.00,19038.00,33
2022-03-25 20:13:52.555128,40527.00,11239.00,13394.00,19029.00,32
2022-03-25 20:14:09.555850,40509.00,11231.00,13389.00,19021.00,33
2022-03-25 20:14:26.540593,40489.00,11223.00,13383.00,19016.00,32
2022-03-25 20:14:43.540817,40466.00,11216.00,13378.00,19008.00,33
2022-03-25 20:15:00.540488,40448.00,11210.00,13375.00,19004.00,32
2022-03-25 20:15:17.540113,40428.00,11202.00,13369.00,18994.00,33
2022-03-25 20:15:34.540757,40411.00,11196.00,13364.00,18990.00,32
2022-03-25 20:15:51.540372,40389.00,11189.00,13360.00,18983.00,32
2022-03-25 20:16:08.540637,40374.00,11181.00,13356.00,18975.00,33
2022-03-25 20:16:25.540211,40352.00,11173.00,13352.00,18968.00,32
2022-03-25 20:16:42.524340,40330.00,11166.00,13348.00,18961.00,33
2022-03-25 20:16:59.523750,40317.00,11160.00,13344.00,18953.00,32
2022-03-25 20:17:16.523998,40280.00,11146.00,13332.00,18942.00,32
2022-03-25 20:17:33.523903,40261.00,11138.00,13327.00,18932.00,33
2022-03-25 20:17:50.508860,40241.00,11133.00,13323.00,18930.00,32
2022-03-25 20:18:07.508477,40225.00,11126.00,13320.00,18922.00,33
2022-03-25 20:18:24.508394,40207.00,11120.00,13317.00,18915.00,32
2022-03-25 20:18:41.508640,40189.00,11114.00,13311.00,18909.00,33
2022-03-25 20:18:58.508795,40131.00,11090.00,13291.00,18889.00,32
2022-03-25 20:19:15.508887,40142.00,11098.00,13299.00,18891.00,32
2022-03-25 20:19:32.509138,40140.00,11099.00,13302.00,18888.00,33
2022-03-25 20:19:49.509021,40108.00,11089.00,13295.00,18876.00,33
2022-03-25 20:20:06.508651,40079.00,11080.00,13287.00,18867.00,32
2022-03-25 20:20:23.509014,40063.00,11073.00,13284.00,18861.00,32
2022-03-25 20:20:40.509477,40043.00,11066.00,13279.00,18854.00,33
