dateTime,timestamp,latitudeCoordinate,longitudeCoordinate,latitude,latitudeDirection,longitude,longitudeDirection,gpsQuality,numberOfSatellites,HorizontalDilution,altitude,altitudeUnits,undulation,undulationUnits,age,stationID
2022-03-25 19:12:45.085369,19:12:45,30.750648,-97.68215000000001,3045.03888,N,09740.92900,W,2,10,0.93,242.6,M,-24.1,M,,0000
2022-03-25 19:12:48.084489,19:12:48,30.750648833333337,-97.68215266666667,3045.03893,N,09740.92916,W,2,10,0.93,242.3,M,-24.1,M,,0000
2022-03-25 19:12:51.087520,19:12:51,30.75064916666667,-97.68215416666665,3045.03895,N,09740.92925,W,2,10,0.93,241.8,M,-24.1,M,,0000
2022-03-25 19:12:54.084835,19:12:54,30.75064916666667,-97.68215316666668,3045.03895,N,09740.92919,W,2,10,0.93,241.4,M,-24.1,M,,0000
2022-03-25 19:12:57.088180,19:12:57,30.750648,-97.68214966666667,3045.03888,N,09740.92898,W,2,10,0.93,241.4,M,-24.1,M,,0000
2022-03-25 19:13:00.084554,19:13:00,30.750648666666667,-97.68214733333335,3045.03892,N,09740.92884,W,2,10,0.93,241.5,M,-24.1,M,,0000
2022-03-25 19:13:03.084604,19:13:03,30.750650333333336,-97.6821475,3045.03902,N,09740.92885,W,2,10,1.19,241.6,M,-24.1,M,,0000
2022-03-25 19:13:06.084036,19:13:06,30.750650166666667,-97.68214716666668,3045.03901,N,09740.92883,W,2,10,0.93,241.8,M,-24.1,M,,0000
2022-03-25 19:13:09.086009,19:13:09,30.7506505,-97.68214600000002,3045.03903,N,09740.92876,W,2,10,0.93,242.2,M,-24.1,M,,0000
2022-03-25 19:13:12.086102,19:13:12,30.750650166666667,-97.68214400000001,3045.03901,N,09740.92864,W,2,10,0.93,242.4,M,-24.1,M,,0000
2022-03-25 19:13:15.085339,19:13:15,30.750650333333336,-97.68214233333335,3045.03902,N,09740.92854,W,2,10,0.93,242.8,M,-24.1,M,,0000
2022-03-25 19:13:18.086398,19:13:18,30.750650166666667,-97.68214116666668,3045.03901,N,09740.92847,W,2,10,0.93,243.1,M,-24.1,M,,0000
2022-03-25 19:13:21.087510,19:13:21,30.75064933333333,-97.6821385,3045.03896,N,09740.92831,W,2,10,0.93,243.3,M,-24.1,M,,0000
2022-03-25 19:13:24.087415,19:13:24,30.7506495,-97.682137,3045.03897,N,09740.92822,W,2,10,0.93,243.5,M,-24.1,M,,0000
2022-03-25 19:13:27.083392,19:13:27,30.75064933333333,-97.68213533333333,3045.03896,N,09740.92812,W,2,10,0.93,243.9,M,-24.1,M,,0000
2022-03-25 19:13:30.084996,19:13:30,30.75064933333333,-97.68213366666666,3045.03896,N,09740.92802,W,2,10,0.93,244.0,M,-24.1,M,,0000
2022-03-25 19:13:33.084933,19:13:33,30.750648333333334,-97.68213050000001,3045.03890,N,09740.92783,W,2,10,0.93,244.1,M,-24.1,M,,0000
2022-03-25 19:13:36.086308,19:13:36,30.750646666666665,-97.68212616666666,3045.03880,N,09740.92757,W,2,10,0.93,244.0,M,-24.1,M,,0000
2022-03-25 19:13:39.083741,19:13:39,30.750644000000005,-97.68212049999998,3045.03864,N,09740.92723,W,2,10,0.93,243.9,M,-24.1,M,,0000
2022-03-25 19:13:42.086615,19:13:42,30.750642000000003,-97.68211666666666,3045.03852,N,09740.92700,W,2,10,0.93,243.7,M,-24.1,M,,0000
2022-03-25 19:13:45.082801,19:13:45,30.750640166666667,-97.68211316666665,3045.03841,N,09740.92679,W,2,10,0.93,243.6,M,-24.1,M,,0000
2022-03-25 19:13:48.081073,19:13:48,30.750637833333332,-97.68211033333334,3045.03827,N,09740.92662,W,2,09,0.97,243.5,M,-24.1,M,,0000
2022-03-25 19:13:50.084590,19:13:50,30.750636666666665,-97.68210866666668,3045.03820,N,09740.92652,W,2,10,0.93,243.4,M,-24.1,M,,0000
2022-03-25 19:13:53.084871,19:13:53,30.750636,-97.68210766666668,3045.03816,N,09740.92646,W,2,10,0.93,243.3,M,-24.1,M,,0000
2022-03-25 19:13:56.081955,19:13:56,30.750635499999998,-97.68210616666666,3045.03813,N,09740.92637,W,2,10,0.93,243.4,M,-24.1,M,,0000
2022-03-25 19:13:59.086438,19:13:59,30.7506345,-97.68210283333335,3045.03807,N,09740.92617,W,2,10,0.93,243.5,M,-24.1,M,,0000
2022-03-25 19:14:02.084530,19:14:02,30.750633333333333,-97.68209933333334,3045.03800,N,09740.92596,W,2,10,0.93,243.7,M,-24.1,M,,0000
2022-03-25 19:14:05.083945,19:14:05,30.750633,-97.68209899999998,3045.03798,N,09740.92594,W,2,10,0.93,243.5,M,-24.1,M,,0000
2022-03-25 19:14:08.086619,19:14:08,30.750632000000003,-97.68209983333333,3045.03792,N,09740.92599,W,2,10,0.93,243.3,M,-24.1,M,,0000
2022-03-25 19:14:11.083151,19:14:11,30.750630500000003,-97.68209966666667,3045.03783,N,09740.92598,W,2,10,0.93,243.2,M,-24.1,M,,0000
2022-03-25 19:14:14.085141,19:14:14,30.750629166666666,-97.68209833333334,3045.03775,N,09740.92590,W,2,10,0.93,242.9,M,-24.1,M,,0000
2022-03-25 19:14:17.084013,19:14:17,30.750627166666664,-97.68209616666667,3045.03763,N,09740.92577,W,2,10,0.93,242.7,M,-24.1,M,,0000
2022-03-25 19:14:20.084813,19:14:20,30.750625833333334,-97.68209700000001,3045.03755,N,09740.92582,W,2,10,0.93,242.6,M,-24.1,M,,0000
2022-03-25 19:14:23.083832,19:14:23,30.750624333333334,-97.68209533333332,3045.03746,N,09740.92572,W,2,10,0.93,242.8,M,-24.1,M,,0000
2022-03-25 19:14:26.083861,19:14:26,30.750622500000002,-97.6820925,3045.03735,N,09740.92555,W,2,10,0.93,243.1,M,-24.1,M,,0000
2022-03-25 19:14:29.085012,19:14:29,30.750621833333337,-97.68209266666666,3045.03731,N,09740.92556,W,2,10,0.93,243.1,M,-24.1,M,,0000
2022-03-25 19:14:31.087077,19:14:31,30.750621833333337,-97.68209266666666,3045.03731,N,09740.92556,W,2,10,0.93,243.3,M,-24.1,M,,0000
2022-03-25 19:14:34.084009,19:14:34,30.750621833333337,-97.68209383333333,3045.03731,N,09740.92563,W,2,10,0.93,243.6,M,-24.1,M,,0000
2022-03-25 19:14:37.084949,19:14:37,30.750621333333335,-97.68209183333332,3045.03728,N,09740.92551,W,2,09,0.95,244.0,M,-24.1,M,,0000
2022-03-25 19:14:40.085217,19:14:40,30.75062066666667,-97.68209033333332,3045.03724,N,09740.92542,W,2,10,0.93,244.1,M,-24.1,M,,0000
2022-03-25 19:14:43.081227,19:14:43,30.750619666666662,-97.68209016666667,3045.03718,N,09740.92541,W,2,10,0.93,244.1,M,-24.1,M,,0000
2022-03-25 19:14:46.083769,19:14:46,30.750617499999997,-97.68208783333333,3045.03705,N,09740.92527,W,2,10,0.93,244.0,M,-24.1,M,,0000
2022-03-25 19:14:49.083103,19:14:49,30.750615166666663,-97.68208733333334,3045.03691,N,09740.92524,W,2,10,0.93,243.8,M,-24.1,M,,0000
2022-03-25 19:14:52.081230,19:14:52,30.750613666666663,-97.68208950000002,3045.03682,N,09740.92537,W,2,09,1.19,243.6,M,-24.1,M,,0000
2022-03-25 19:14:55.080175,19:14:55,30.750611166666665,-97.68208966666667,3045.03667,N,09740.92538,W,2,09,1.26,243.5,M,-24.1,M,,0000
2022-03-25 19:14:58.084287,19:14:58,30.750609,-97.68209083333335,3045.03654,N,09740.92545,W,2,10,0.93,243.2,M,-24.1,M,,0000
2022-03-25 19:15:01.083247,19:15:01,30.75060733333333,-97.68209233333333,3045.03644,N,09740.92554,W,2,10,0.93,243.0,M,-24.1,M,,0000
2022-03-25 19:15:04.082151,19:15:04,30.750606666666666,-97.68209366666666,3045.03640,N,09740.92562,W,2,10,0.93,242.8,M,-24.1,M,,0000
2022-03-25 19:15:07.082676,19:15:07,30.750606500000004,-97.68209350000001,3045.03639,N,09740.92561,W,2,10,0.93,242.5,M,-24.1,M,,0000
2022-03-25 19:15:10.082636,19:15:10,30.750607833333333,-97.68209399999999,3045.03647,N,09740.92564,W,2,10,0.93,242.6,M,-24.1,M,,0000
2022-03-25 19:15:13.081138,19:15:13,30.750609833333336,-97.68209683333335,3045.03659,N,09740.92581,W,2,10,0.93,242.5,M,-24.1,M,,0000
2022-03-25 19:15:16.080763,19:15:16,30.75061183333333,-97.6820975,3045.03671,N,09740.92585,W,2,10,0.93,242.6,M,-24.1,M,,0000
2022-03-25 19:15:19.083979,19:15:19,30.750612500000003,-97.68209700000001,3045.03675,N,09740.92582,W,2,10,0.93,242.9,M,-24.1,M,,0000
2022-03-25 19:15:21.085696,19:15:21,30.750612333333333,-97.68209483333334,3045.03674,N,09740.92569,W,2,10,0.93,243.2,M,-24.1,M,,0000
2022-03-25 19:15:24.083118,19:15:24,30.750612666666665,-97.68208983333334,3045.03676,N,09740.92539,W,2,10,0.93,244.0,M,-24.1,M,,0000
2022-03-25 19:15:27.083944,19:15:27,30.750613666666663,-97.6820885,3045.03682,N,09740.92531,W,2,10,0.93,244.3,M,-24.1,M,,0000
2022-03-25 19:15:30.083024,19:15:30,30.750613666666663,-97.68208766666666,3045.03682,N,09740.92526,W,2,10,0.93,244.8,M,-24.1,M,,0000
2022-03-25 19:15:33.080843,19:15:33,30.750615,-97.68208716666668,3045.03690,N,09740.92523,W,2,09,1.19,244.5,M,-24.1,M,,0000
2022-03-25 19:15:35.082988,19:15:35,30.750615166666663,-97.6820865,3045.03691,N,09740.92519,W,2,09,1.19,244.4,M,-24.1,M,,0000
2022-03-25 19:15:38.083824,19:15:38,30.750617333333334,-97.68208783333333,3045.03704,N,09740.92527,W,2,10,0.93,244.2,M,-24.1,M,,0000
2022-03-25 19:15:41.083140,19:15:41,30.750618666666664,-97.68208616666668,3045.03712,N,09740.92517,W,2,10,0.93,244.8,M,-24.1,M,,0000
2022-03-25 19:15:44.085896,19:15:44,30.750620000000005,-97.68208299999999,3045.03720,N,09740.92498,W,2,10,0.93,245.3,M,-24.1,M,,0000
2022-03-25 19:15:47.085262,19:15:47,30.750619833333335,-97.68207849999999,3045.03719,N,09740.92471,W,2,10,0.93,245.9,M,-24.1,M,,0000
