dateTime,infraRed,red,green,blue,proximity
2022-03-25 20:28:38.605927,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:28:54.626639,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:29:10.647109,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:29:26.652531,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:29:42.673065,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:29:58.694122,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:30:14.714605,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:30:30.735312,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:30:46.740963,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:31:02.761594,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:31:18.782142,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:31:34.788101,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:31:50.808665,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:32:06.829261,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:32:22.849915,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:32:38.855385,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:32:54.876363,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:33:10.897032,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:33:26.917563,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:33:42.938249,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:33:58.944011,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:34:14.964559,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:34:30.984990,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:34:46.990793,65535.00,65535.00,65535.00,65535.00,29
2022-03-25 20:35:03.011100,65535.00,65535.00,65535.00,65535.00,28
2022-03-25 20:35:19.032318,65535.00,65186.00,65535.00,65535.00,29
2022-03-25 20:35:35.052920,65535.00,63420.00,65535.00,65535.00,29
2022-03-25 20:35:51.073309,65535.00,62719.00,65535.00,65535.00,29
2022-03-25 20:36:07.094348,65535.00,62749.00,65535.00,65535.00,29
2022-03-25 20:36:23.100027,65535.00,62765.00,65535.00,65535.00,29
2022-03-25 20:36:39.120650,65535.00,62597.00,65535.00,65535.00,29
2022-03-25 20:36:55.141201,65535.00,62147.00,65535.00,65535.00,29
2022-03-25 20:37:11.161910,65535.00,61630.00,65535.00,65535.00,28
2022-03-25 20:37:27.182513,65535.00,60569.00,65535.00,65535.00,29
2022-03-25 20:37:43.188323,65535.00,59100.00,65535.00,65535.00,28
2022-03-25 20:37:59.209165,65535.00,57539.00,65535.00,65535.00,29
2022-03-25 20:38:15.229679,65535.00,56832.00,65535.00,65535.00,29
2022-03-25 20:38:31.235433,65535.00,57128.00,65535.00,65535.00,29
2022-03-25 20:38:47.255926,65535.00,57924.00,65535.00,65535.00,28
2022-03-25 20:39:03.276571,65535.00,58522.00,65535.00,65535.00,28
2022-03-25 20:39:19.297041,65535.00,58680.00,65535.00,65535.00,28
2022-03-25 20:39:35.318234,65535.00,58207.00,65535.00,65535.00,29
2022-03-25 20:39:51.323930,65535.00,57052.00,65535.00,65535.00,28
2022-03-25 20:40:07.344588,65535.00,55027.00,65535.00,65535.00,28
2022-03-25 20:40:23.364820,65535.00,53078.00,65535.00,65535.00,29
2022-03-25 20:40:39.370713,65535.00,51732.00,65535.00,65535.00,28
2022-03-25 20:40:55.406426,65535.00,51334.00,65535.00,65535.00,29
2022-03-25 20:41:11.412294,65535.00,51510.00,65535.00,65535.00,29
2022-03-25 20:41:27.432690,65535.00,51916.00,65535.00,65535.00,29
2022-03-25 20:41:43.453481,65535.00,52099.00,65535.00,65535.00,28
2022-03-25 20:41:59.474203,65535.00,51796.00,65535.00,65535.00,29
2022-03-25 20:42:15.479601,65535.00,51167.00,65535.00,65535.00,29
2022-03-25 20:42:31.500215,65535.00,49918.00,65535.00,65535.00,28
2022-03-25 20:42:47.521283,65535.00,48145.00,65535.00,65535.00,28
2022-03-25 20:43:03.542167,65535.00,46711.00,65535.00,65535.00,29
2022-03-25 20:43:19.562655,65535.00,45941.00,65535.00,65535.00,28
2022-03-25 20:43:35.568428,65535.00,45730.00,65535.00,65535.00,29
2022-03-25 20:43:51.588881,65535.00,45630.00,65535.00,65535.00,29
2022-03-25 20:44:07.609483,65535.00,45270.00,65535.00,65535.00,29
2022-03-25 20:44:23.630104,65535.00,44794.00,65535.00,65535.00,28
2022-03-25 20:44:39.635828,65535.00,44280.00,65535.00,65535.00,29
