dateTime,ozone,temperature,pressure,voltage
2022-03-25 19:48:21.759916,55.4,42.9,874.2,0.0942
2022-03-25 19:48:35.720023,56.4,42.9,930.1,0.0942
2022-03-25 19:48:49.712192,50.9,42.9,873.7,0.0942
2022-03-25 19:49:03.704782,49.8,42.9,930.3,0.0942
2022-03-25 19:49:17.664074,45.7,42.9,873.2,0.0942
2022-03-25 19:49:31.656670,41.8,42.9,930.7,0.0942
2022-03-25 19:49:45.648900,41.5,42.9,873.4,0.0941
2022-03-25 19:49:59.608505,42.7,42.9,930.3,0.0941
2022-03-25 19:50:13.600764,40.9,42.9,873.2,0.0941
2022-03-25 19:50:27.560394,51.6,42.9,930.3,0.0941
2022-03-25 19:50:41.553038,58.7,42.9,873.5,0.0941
2022-03-25 19:50:55.545212,59.1,42.9,929.6,0.0941
2022-03-25 19:51:09.504900,62.6,42.9,873.6,0.0941
2022-03-25 19:51:23.497499,54.6,42.9,929.7,0.0941
2022-03-25 19:51:37.489690,44.2,42.9,873.7,0.0941
2022-03-25 19:51:51.449316,54.2,42.9,929.5,0.0941
2022-03-25 19:52:05.441619,64.3,42.9,873.9,0.0940
2022-03-25 19:52:19.434150,61.5,42.9,929.1,0.0940
2022-03-25 19:52:33.393437,59.6,42.9,873.8,0.0940
2022-03-25 19:52:47.385986,58.9,42.9,928.9,0.0940
2022-03-25 19:53:01.378190,51.2,42.9,874.9,0.0940
2022-03-25 19:53:15.337940,45.7,42.9,929.1,0.0940
2022-03-25 19:53:29.330521,45.7,42.9,874.9,0.0940
2022-03-25 19:53:43.322654,45.5,42.9,929.5,0.0940
2022-03-25 19:53:57.282329,41.4,42.9,873.6,0.0940
2022-03-25 19:54:11.274926,38.3,42.9,929.8,0.0940
2022-03-25 19:54:25.267176,41.7,42.9,874.8,0.0940
2022-03-25 19:54:39.226830,39.6,42.9,930.2,0.0940
2022-03-25 19:54:53.219025,35.6,42.9,874.3,0.0940
2022-03-25 19:55:07.211626,40.5,42.9,930.7,0.0940
2022-03-25 19:55:21.170875,42.3,42.9,873.2,0.0940
2022-03-25 19:55:35.163507,43.5,42.9,930.6,0.0940
2022-03-25 19:55:49.155712,51.7,42.9,874.3,0.0940
2022-03-25 19:56:03.115332,51.3,42.9,929.7,0.0940
2022-03-25 19:56:17.107996,40.9,42.9,874.4,0.0940
2022-03-25 19:56:31.100129,33.7,42.9,929.4,0.0940
2022-03-25 19:56:45.059819,35.5,42.9,874.4,0.0940
2022-03-25 19:56:59.052483,40.5,42.9,930.2,0.0940
2022-03-25 19:57:13.044701,39.4,42.9,873.4,0.0940
2022-03-25 19:57:27.004332,36.7,43.0,930.5,0.0940
2022-03-25 19:57:40.996564,42.5,43.0,874.1,0.0940
2022-03-25 19:57:54.956244,54.4,43.0,929.1,0.0940
2022-03-25 19:58:08.948430,57.2,43.0,874.7,0.0940
2022-03-25 19:58:22.940973,49.0,43.1,930.3,0.0940
2022-03-25 19:58:36.900724,48.0,43.0,873.5,0.0940
2022-03-25 19:58:50.892852,55.4,43.1,929.6,0.0940
2022-03-25 19:59:04.885550,61.1,43.2,874.5,0.0940
2022-03-25 19:59:18.845134,49.1,43.2,929.7,0.0940
2022-03-25 19:59:32.837311,42.7,43.2,874.4,0.0940
2022-03-25 19:59:46.829946,49.1,43.3,930.1,0.0940
2022-03-25 20:00:00.789246,52.4,43.3,874.9,0.0940
2022-03-25 20:00:14.781870,51.0,43.4,929.9,0.0940
2022-03-25 20:00:28.773941,42.7,43.4,872.8,0.0940
2022-03-25 20:00:42.733698,35.7,43.4,930.2,0.0940
2022-03-25 20:00:56.726248,34.6,43.4,875.1,0.0940
2022-03-25 20:01:10.718430,40.7,43.4,930.4,0.0940
2022-03-25 20:01:24.678096,44.6,43.4,874.4,0.0940
2022-03-25 20:01:38.670723,43.9,43.4,929.2,0.0940
2022-03-25 20:01:52.662873,52.4,43.4,874.3,0.0940
2022-03-25 20:02:06.622608,48.7,43.4,930.4,0.0940
2022-03-25 20:02:20.614805,33.3,43.4,874.7,0.0940
2022-03-25 20:02:34.607388,33.6,43.4,930.5,0.0940
2022-03-25 20:02:48.566660,43.6,43.4,874.1,0.0940
2022-03-25 20:03:02.559200,51.0,43.4,929.5,0.0940
2022-03-25 20:03:16.551448,53.6,43.4,874.0,0.0940
2022-03-25 20:03:30.511498,63.5,43.4,930.2,0.0940
2022-03-25 20:03:44.503690,69.2,43.4,874.2,0.0940
2022-03-25 20:03:58.495904,52.0,43.4,930.4,0.0940
2022-03-25 20:04:12.455575,32.4,43.4,874.0,0.0940
2022-03-25 20:04:26.448236,34.4,43.4,929.8,0.0940
2022-03-25 20:04:40.440368,41.8,43.4,873.7,0.0940
2022-03-25 20:04:54.400010,37.4,43.4,929.0,0.0940
2022-03-25 20:05:08.392185,28.4,43.4,874.2,0.0940
2022-03-25 20:05:22.351910,26.8,43.4,929.4,0.0940
2022-03-25 20:05:36.344038,33.4,43.4,874.8,0.0940
2022-03-25 20:05:50.336705,41.0,43.4,930.0,0.0940
2022-03-25 20:06:04.296413,38.3,43.4,875.4,0.0940
2022-03-25 20:06:18.288996,38.6,43.4,930.5,0.0940
2022-03-25 20:06:32.281183,43.3,43.4,875.6,0.0940
2022-03-25 20:06:46.240884,45.6,43.4,930.6,0.0940
2022-03-25 20:07:00.233070,45.4,43.4,874.2,0.0940
2022-03-25 20:07:14.225636,41.4,43.4,930.8,0.0940
2022-03-25 20:07:28.184923,43.1,43.4,875.4,0.0940
2022-03-25 20:07:42.177594,43.1,43.4,930.8,0.0940
