dateTime,pm1,pm2_5,pm10
2022-03-25 20:23:10.468191,3,4,7
2022-03-25 20:23:20.484061,3,4,7
2022-03-25 20:23:30.514720,2,3,6
2022-03-25 20:23:40.545080,2,3,6
2022-03-25 20:23:50.560800,2,3,6
2022-03-25 20:24:00.591525,2,3,6
2022-03-25 20:24:10.622278,2,3,6
2022-03-25 20:24:20.637891,2,3,6
2022-03-25 20:24:30.668801,2,3,6
2022-03-25 20:24:40.699599,3,4,7
2022-03-25 20:24:50.715122,2,3,6
2022-03-25 20:25:00.745663,2,3,6
2022-03-25 20:25:10.776400,3,4,7
2022-03-25 20:25:20.791941,2,3,6
2022-03-25 20:25:30.822894,2,3,6
2022-03-25 20:25:40.838490,3,4,7
2022-03-25 20:25:50.869366,3,4,7
2022-03-25 20:26:00.900037,3,4,7
2022-03-25 20:26:10.930841,3,4,7
2022-03-25 20:26:20.946489,4,5,8
2022-03-25 20:26:30.977360,4,5,8
2022-03-25 20:26:41.007889,4,5,8
2022-03-25 20:26:51.023414,3,4,7
2022-03-25 20:27:01.054150,3,4,7
2022-03-25 20:27:11.084834,3,4,7
2022-03-25 20:27:21.100385,3,4,7
2022-03-25 20:27:31.131220,3,4,7
2022-03-25 20:27:41.146742,3,4,7
2022-03-25 20:27:51.177604,3,4,7
2022-03-25 20:28:01.208245,3,4,7
2022-03-25 20:28:11.224247,4,5,8
2022-03-25 20:28:21.254803,4,5,8
2022-03-25 20:28:31.285563,3,4,7
2022-03-25 20:28:41.301073,3,4,7
2022-03-25 20:28:51.331987,3,4,7
2022-03-25 20:29:01.362653,3,4,7
2022-03-25 20:29:11.378459,3,4,7
2022-03-25 20:29:21.408886,3,4,7
2022-03-25 20:29:31.439661,3,4,7
2022-03-25 20:29:41.455411,4,5,8
2022-03-25 20:29:51.486060,3,4,7
2022-03-25 20:30:01.516819,3,4,7
2022-03-25 20:30:11.532549,3,4,7
2022-03-25 20:30:21.563441,3,4,7
2022-03-25 20:30:31.594073,3,4,7
2022-03-25 20:30:41.610164,2,3,6
2022-03-25 20:30:51.640763,3,4,7
2022-03-25 20:31:01.671384,3,4,7
2022-03-25 20:31:11.687026,3,4,7
2022-03-25 20:31:21.717708,4,6,9
2022-03-25 20:31:31.748305,3,4,7
2022-03-25 20:31:41.763857,3,4,7
2022-03-25 20:31:51.794426,3,4,7
2022-03-25 20:32:01.825275,3,4,7
2022-03-25 20:32:11.840828,3,4,7
2022-03-25 20:32:21.871963,2,3,6
2022-03-25 20:32:31.902681,3,4,7
2022-03-25 20:32:41.918240,3,4,7
2022-03-25 20:32:51.948821,3,4,7
2022-03-25 20:33:01.979541,3,4,7
2022-03-25 20:33:11.995177,4,6,9
2022-03-25 20:33:22.026012,5,7,10
2022-03-25 20:33:32.056760,5,7,10
2022-03-25 20:33:42.072562,6,8,12
2022-03-25 20:33:52.103453,5,7,10
2022-03-25 20:34:02.134108,5,7,10
2022-03-25 20:34:12.149615,4,6,9
2022-03-25 20:34:22.180308,4,6,9
2022-03-25 20:34:32.195682,4,6,9
2022-03-25 20:34:42.226919,4,5,8
2022-03-25 20:34:52.257604,4,5,8
2022-03-25 20:35:02.288418,3,4,7
2022-03-25 20:35:12.304256,4,5,8
2022-03-25 20:35:22.334951,3,4,7
2022-03-25 20:35:32.350547,3,4,7
2022-03-25 20:35:42.381552,3,4,7
2022-03-25 20:35:52.412194,3,4,7
2022-03-25 20:36:02.442843,3,4,7
2022-03-25 20:36:12.458425,3,4,7
2022-03-25 20:36:22.489072,3,4,7
2022-03-25 20:36:32.504507,3,4,7
2022-03-25 20:36:42.535501,4,6,9
2022-03-25 20:36:52.566268,4,5,8
2022-03-25 20:37:02.597174,4,5,8
2022-03-25 20:37:12.612727,3,4,7
2022-03-25 20:37:22.643681,3,4,7
2022-03-25 20:37:32.674419,3,4,7
2022-03-25 20:37:42.690005,3,4,7
2022-03-25 20:37:52.720796,3,4,7
2022-03-25 20:38:02.736273,3,4,7
2022-03-25 20:38:12.767065,3,4,7
2022-03-25 20:38:22.797461,3,4,7
2022-03-25 20:38:32.813279,3,4,7
2022-03-25 20:38:42.843981,3,4,7
2022-03-25 20:38:52.874828,3,4,7
2022-03-25 20:39:02.890478,3,4,7
2022-03-25 20:39:12.921360,3,4,7
2022-03-25 20:39:22.951978,3,4,7
2022-03-25 20:39:32.982842,3,4,7
2022-03-25 20:39:42.998549,3,4,7
2022-03-25 20:39:53.029278,3,4,7
2022-03-25 20:40:03.044786,2,3,6
2022-03-25 20:40:13.075598,2,3,6
2022-03-25 20:40:23.106193,3,4,7
2022-03-25 20:40:33.121938,3,4,7
2022-03-25 20:40:43.152196,3,4,7
2022-03-25 20:40:53.183018,2,3,6
2022-03-25 20:41:03.198600,2,3,6
2022-03-25 20:41:13.229581,3,4,7
2022-03-25 20:41:23.259968,2,3,6
2022-03-25 20:41:33.276047,2,3,6
2022-03-25 20:41:43.306693,2,3,6
2022-03-25 20:41:53.337419,3,4,7
2022-03-25 20:42:03.352960,3,4,7
2022-03-25 20:42:13.383573,3,4,7
2022-03-25 20:42:23.414016,3,4,7
2022-03-25 20:42:33.429690,3,4,7
2022-03-25 20:42:43.459968,3,4,7
2022-03-25 20:42:53.490734,3,4,7
2022-03-25 20:43:03.506373,3,4,7
2022-03-25 20:43:13.537010,3,4,7
2022-03-25 20:43:23.567712,4,5,8
2022-03-25 20:43:33.583469,4,5,8
2022-03-25 20:43:43.613896,4,5,8
2022-03-25 20:43:53.644808,5,7,10
2022-03-25 20:44:03.660491,4,6,9
2022-03-25 20:44:13.691008,4,5,8
2022-03-25 20:44:23.721930,4,5,8
2022-03-25 20:44:33.737654,4,5,8
2022-03-25 20:44:43.768244,3,4,7
2022-03-25 20:44:53.798929,3,4,7
