dateTime,lightLevel
2022-03-25 20:00:23.162181,731
2022-03-25 20:00:35.195724,732
2022-03-25 20:00:47.213920,736
2022-03-25 20:00:59.247606,731
2022-03-25 20:01:11.281482,735
2022-03-25 20:01:23.299472,735
2022-03-25 20:01:35.333241,736
2022-03-25 20:01:47.366518,732
2022-03-25 20:01:59.384803,736
2022-03-25 20:02:11.418378,731
2022-03-25 20:02:23.436811,731
2022-03-25 20:02:35.470138,735
2022-03-25 20:02:47.488226,736
2022-03-25 20:02:59.521871,735
2022-03-25 20:03:11.539941,731
2022-03-25 20:03:23.573542,732
2022-03-25 20:03:35.607039,731
2022-03-25 20:03:47.625285,734
2022-03-25 20:03:59.658611,732
2022-03-25 20:04:11.676701,732
2022-03-25 20:04:23.710148,731
2022-03-25 20:04:35.728223,731
2022-03-25 20:04:47.761772,731
2022-03-25 20:04:59.795477,731
2022-03-25 20:05:11.813591,731
2022-03-25 20:05:23.847054,731
2022-03-25 20:05:35.865077,735
2022-03-25 20:05:47.898660,735
2022-03-25 20:05:59.917230,732
2022-03-25 20:06:11.950205,732
2022-03-25 20:06:23.983861,734
2022-03-25 20:06:36.001971,731
2022-03-25 20:06:48.035692,732
2022-03-25 20:07:00.054026,731
2022-03-25 20:07:12.087559,731
2022-03-25 20:07:24.105730,736
2022-03-25 20:07:36.139196,731
2022-03-25 20:07:48.172551,731
2022-03-25 20:08:00.190736,735
2022-03-25 20:08:12.224221,731
2022-03-25 20:08:24.242287,734
2022-03-25 20:08:36.275941,731
2022-03-25 20:08:48.309531,732
2022-03-25 20:09:00.327567,731
2022-03-25 20:09:12.361185,731
2022-03-25 20:09:24.379333,731
2022-03-25 20:09:36.412753,731
2022-03-25 20:09:48.430822,732
2022-03-25 20:10:00.464629,732
2022-03-25 20:10:12.482572,735
2022-03-25 20:10:24.516042,734
2022-03-25 20:10:36.549648,734
2022-03-25 20:10:48.568039,732
2022-03-25 20:11:00.601565,732
2022-03-25 20:11:12.619914,734
2022-03-25 20:11:24.653371,735
2022-03-25 20:11:36.671266,731
2022-03-25 20:11:48.689632,734
2022-03-25 20:12:00.723013,731
2022-03-25 20:12:12.756494,733
2022-03-25 20:12:24.790244,731
2022-03-25 20:12:36.808549,736
2022-03-25 20:12:48.842246,732
2022-03-25 20:13:00.860369,732
2022-03-25 20:13:12.893935,734
2022-03-25 20:13:24.927676,736
2022-03-25 20:13:36.961490,736
2022-03-25 20:13:48.979873,731
2022-03-25 20:14:01.013589,731
2022-03-25 20:14:13.031973,732
2022-03-25 20:14:25.065650,732
2022-03-25 20:14:37.098788,736
2022-03-25 20:14:49.116957,731
2022-03-25 20:15:01.150436,736
2022-03-25 20:15:13.184329,736
2022-03-25 20:15:25.202916,731
2022-03-25 20:15:37.236171,732
2022-03-25 20:15:49.254184,732
2022-03-25 20:16:01.288004,734
2022-03-25 20:16:13.306325,732
2022-03-25 20:16:25.339577,731
2022-03-25 20:16:37.357767,731
2022-03-25 20:16:49.391291,731
2022-03-25 20:17:01.424986,731
2022-03-25 20:17:13.443314,733
2022-03-25 20:17:25.461223,733
2022-03-25 20:17:37.494684,732
2022-03-25 20:17:49.513007,737
2022-03-25 20:18:01.546517,732
2022-03-25 20:18:13.580034,732
2022-03-25 20:18:25.598287,732
2022-03-25 20:18:37.631613,731
2022-03-25 20:18:49.649681,732
2022-03-25 20:19:01.682969,733
2022-03-25 20:19:13.716691,736
2022-03-25 20:19:25.734761,732
2022-03-25 20:19:37.768370,735
2022-03-25 20:19:49.786423,731
2022-03-25 20:20:01.819868,732
2022-03-25 20:20:13.838099,732
2022-03-25 20:20:25.871406,735
2022-03-25 20:20:37.889669,732
2022-03-25 20:20:49.923218,731
2022-03-25 20:21:01.941606,731
2022-03-25 20:21:13.974935,734
2022-03-25 20:21:26.008578,732
2022-03-25 20:21:38.026886,734
2022-03-25 20:21:50.060139,731
2022-03-25 20:22:02.078237,737
2022-03-25 20:22:14.111791,732
2022-03-25 20:22:26.145657,731
2022-03-25 20:22:38.163816,733
2022-03-25 20:22:50.197753,734
2022-03-25 20:23:02.215946,731
2022-03-25 20:23:14.249068,732
2022-03-25 20:23:26.266982,731
2022-03-25 20:23:38.300691,731
2022-03-25 20:23:50.318732,734
2022-03-25 20:24:02.352494,736
2022-03-25 20:24:14.385911,731
2022-03-25 20:24:26.419518,736
2022-03-25 20:24:38.437630,734
2022-03-25 20:24:50.471530,736
2022-03-25 20:25:02.489832,732
2022-03-25 20:25:14.523728,731
2022-03-25 20:25:26.557267,732
2022-03-25 20:25:38.590743,733
2022-03-25 20:25:50.608728,731
2022-03-25 20:26:02.626778,736
2022-03-25 20:26:14.660225,733
2022-03-25 20:26:26.693966,732
2022-03-25 20:26:38.727562,734
2022-03-25 20:26:50.745904,733
2022-03-25 20:27:02.779451,733
2022-03-25 20:27:14.797658,731
2022-03-25 20:27:26.831297,736
2022-03-25 20:27:38.864890,731
2022-03-25 20:27:50.883140,733
2022-03-25 20:28:02.916573,731
2022-03-25 20:28:14.950467,736
2022-03-25 20:28:26.968714,731
2022-03-25 20:28:39.002212,733
2022-03-25 20:28:51.035905,733
2022-03-25 20:29:03.069712,732
2022-03-25 20:29:15.088007,736
2022-03-25 20:29:27.121287,736
2022-03-25 20:29:39.139383,732
2022-03-25 20:29:51.172969,732
2022-03-25 20:30:03.191149,732
2022-03-25 20:30:15.224647,731
2022-03-25 20:30:27.242637,736
2022-03-25 20:30:39.276264,732
2022-03-25 20:30:51.310049,733
2022-03-25 20:31:03.328320,734
2022-03-25 20:31:15.361580,733
2022-03-25 20:31:27.395195,732
2022-03-25 20:31:39.413547,736
2022-03-25 20:31:51.447087,731
2022-03-25 20:32:03.480841,732
2022-03-25 20:32:15.498923,733
2022-03-25 20:32:27.532405,735
2022-03-25 20:32:39.566191,732
2022-03-25 20:32:51.584428,732
2022-03-25 20:33:03.617897,731
2022-03-25 20:33:15.635910,737
2022-03-25 20:33:27.669447,732
2022-03-25 20:33:39.687709,731
2022-03-25 20:33:51.721431,732
2022-03-25 20:34:03.739644,735
2022-03-25 20:34:15.773308,734
2022-03-25 20:34:27.806781,731
2022-03-25 20:34:39.840590,731
2022-03-25 20:34:51.859035,731
2022-03-25 20:35:03.892482,731
2022-03-25 20:35:15.910633,734
2022-03-25 20:35:27.944276,732
2022-03-25 20:35:39.962309,732
2022-03-25 20:35:51.995748,732
2022-03-25 20:36:04.013777,733
2022-03-25 20:36:16.047285,732
2022-03-25 20:36:28.065544,732
2022-03-25 20:36:40.099092,732
2022-03-25 20:36:52.117652,731
2022-03-25 20:37:04.150666,734
2022-03-25 20:37:16.168627,732
2022-03-25 20:37:28.202119,732
2022-03-25 20:37:40.220330,733
2022-03-25 20:37:52.253892,733
2022-03-25 20:38:04.272076,736
2022-03-25 20:38:16.305601,732
2022-03-25 20:38:28.339266,737
2022-03-25 20:38:40.357722,736
2022-03-25 20:38:52.391160,731
2022-03-25 20:39:04.424745,732
2022-03-25 20:39:16.458346,732
2022-03-25 20:39:28.476337,732
2022-03-25 20:39:40.510292,731
2022-03-25 20:39:52.543692,733
2022-03-25 20:40:04.561691,732
2022-03-25 20:40:16.595203,732
2022-03-25 20:40:28.613479,731
2022-03-25 20:40:40.646919,732
2022-03-25 20:40:52.665027,731
2022-03-25 20:41:04.698537,731
2022-03-25 20:41:16.732238,736
2022-03-25 20:41:28.750532,733
2022-03-25 20:41:40.784142,734
2022-03-25 20:41:52.802173,736
2022-03-25 20:42:04.835628,731
2022-03-25 20:42:16.853701,731
2022-03-25 20:42:28.887360,734
2022-03-25 20:42:40.905792,732
2022-03-25 20:42:52.938898,731
2022-03-25 20:43:04.972374,731
2022-03-25 20:43:16.990545,731
2022-03-25 20:43:29.023850,731
2022-03-25 20:43:41.042081,735
2022-03-25 20:43:53.075494,731
2022-03-25 20:44:05.109445,732
2022-03-25 20:44:17.127781,732
2022-03-25 20:44:29.160978,733
2022-03-25 20:44:41.194783,736
2022-03-25 20:44:53.212988,731
