dateTime,luminance,voltage,raw
2022-03-25 20:01:15.473848,68.62,0.25,51
2022-03-25 20:01:27.491884,68.62,0.25,51
2022-03-25 20:01:39.525606,68.62,0.25,51
2022-03-25 20:01:51.543886,68.62,0.25,51
2022-03-25 20:02:03.577322,68.62,0.25,51
2022-03-25 20:02:15.610735,68.62,0.25,51
2022-03-25 20:02:27.629154,67.50,0.24,50
2022-03-25 20:02:39.662607,68.62,0.25,51
2022-03-25 20:02:51.680725,68.62,0.25,51
2022-03-25 20:03:03.714264,66.37,0.24,49
2022-03-25 20:03:15.732448,68.62,0.25,51
2022-03-25 20:03:27.766015,67.50,0.24,50
2022-03-25 20:03:39.784223,66.37,0.24,49
2022-03-25 20:03:51.817657,68.62,0.25,51
2022-03-25 20:04:03.835738,66.37,0.24,49
2022-03-25 20:04:15.869209,66.37,0.24,49
2022-03-25 20:04:27.887331,68.62,0.25,51
2022-03-25 20:04:39.920660,68.62,0.25,51
2022-03-25 20:04:51.954261,68.62,0.25,51
2022-03-25 20:05:03.972542,66.37,0.24,49
2022-03-25 20:05:16.006003,67.50,0.24,50
2022-03-25 20:05:28.039457,68.62,0.25,51
2022-03-25 20:05:40.057604,67.50,0.24,50
2022-03-25 20:05:52.091137,64.13,0.23,47
2022-03-25 20:06:04.109363,68.62,0.25,51
2022-03-25 20:06:16.142601,68.62,0.25,51
2022-03-25 20:06:28.160959,68.62,0.25,51
2022-03-25 20:06:40.194584,66.37,0.24,49
2022-03-25 20:06:52.228248,68.62,0.25,51
2022-03-25 20:07:04.246516,66.37,0.24,49
2022-03-25 20:07:16.279977,67.50,0.24,50
2022-03-25 20:07:28.298120,66.37,0.24,49
2022-03-25 20:07:40.331605,65.25,0.23,48
2022-03-25 20:07:52.349790,67.50,0.24,50
2022-03-25 20:08:04.383178,66.37,0.24,49
2022-03-25 20:08:16.401425,68.62,0.25,51
2022-03-25 20:08:28.434616,67.50,0.24,50
2022-03-25 20:08:40.468430,66.37,0.24,49
2022-03-25 20:08:52.501951,66.37,0.24,49
2022-03-25 20:09:04.520015,67.50,0.24,50
2022-03-25 20:09:16.553586,71.01,0.26,53
2022-03-25 20:09:28.571822,68.62,0.25,51
2022-03-25 20:09:40.605228,66.37,0.24,49
2022-03-25 20:09:52.623561,68.62,0.25,51
2022-03-25 20:10:04.656926,66.37,0.24,49
2022-03-25 20:10:16.674987,68.62,0.25,51
2022-03-25 20:10:28.708565,67.50,0.24,50
2022-03-25 20:10:40.726882,68.62,0.25,51
2022-03-25 20:10:52.760583,68.62,0.25,51
2022-03-25 20:11:04.793941,68.62,0.25,51
2022-03-25 20:11:16.812442,65.25,0.23,48
2022-03-25 20:11:28.830646,68.62,0.25,51
2022-03-25 20:11:40.863771,67.50,0.24,50
2022-03-25 20:11:52.881844,66.37,0.24,49
2022-03-25 20:12:04.915466,68.62,0.25,51
2022-03-25 20:12:16.933779,68.62,0.25,51
2022-03-25 20:12:28.967479,67.50,0.24,50
2022-03-25 20:12:41.001018,66.37,0.24,49
2022-03-25 20:12:53.034708,66.37,0.24,49
2022-03-25 20:13:05.052838,66.37,0.24,49
2022-03-25 20:13:17.086501,66.37,0.24,49
2022-03-25 20:13:29.104864,66.37,0.24,49
2022-03-25 20:13:41.138721,68.62,0.25,51
2022-03-25 20:13:53.172390,67.50,0.24,50
2022-03-25 20:14:05.205939,67.50,0.24,50
2022-03-25 20:14:17.224282,67.50,0.24,50
2022-03-25 20:14:29.257996,66.37,0.24,49
2022-03-25 20:14:41.291313,67.50,0.24,50
2022-03-25 20:14:53.309445,68.62,0.25,51
2022-03-25 20:15:05.342933,67.50,0.24,50
2022-03-25 20:15:17.362016,67.50,0.24,50
2022-03-25 20:15:29.395384,67.50,0.24,50
2022-03-25 20:15:41.428466,67.50,0.24,50
2022-03-25 20:15:53.446660,67.50,0.24,50
2022-03-25 20:16:05.480554,66.37,0.24,49
2022-03-25 20:16:17.498703,66.37,0.24,49
2022-03-25 20:16:29.516856,67.50,0.24,50
2022-03-25 20:16:41.550111,67.50,0.24,50
2022-03-25 20:16:53.568681,67.50,0.24,50
2022-03-25 20:17:05.602394,68.62,0.25,51
2022-03-25 20:17:17.635722,67.50,0.24,50
2022-03-25 20:17:29.653637,67.50,0.24,50
2022-03-25 20:17:41.687227,67.50,0.24,50
