dateTime,luminance,voltage,raw
2022-03-25 20:12:00.918134,67.50,0.24,50
2022-03-25 20:12:12.919469,72.27,0.26,54
2022-03-25 20:12:24.905922,67.50,0.24,50
2022-03-25 20:12:36.907326,67.50,0.24,50
2022-03-25 20:12:48.893345,68.62,0.25,51
2022-03-25 20:13:00.894950,66.37,0.24,49
2022-03-25 20:13:12.896221,67.50,0.24,50
2022-03-25 20:13:24.882524,69.76,0.25,52
2022-03-25 20:13:36.884131,66.37,0.24,49
2022-03-25 20:13:48.885650,66.37,0.24,49
2022-03-25 20:14:00.871955,66.37,0.24,49
2022-03-25 20:14:12.873024,66.37,0.24,49
2022-03-25 20:14:24.859513,66.37,0.24,49
2022-03-25 20:14:36.860784,68.62,0.25,51
2022-03-25 20:14:48.847053,69.76,0.25,52
2022-03-25 20:15:00.848433,71.01,0.26,53
2022-03-25 20:15:12.834912,67.50,0.24,50
2022-03-25 20:15:24.836022,67.50,0.24,50
2022-03-25 20:15:36.822463,66.37,0.24,49
2022-03-25 20:15:48.823864,67.50,0.24,50
2022-03-25 20:16:00.825258,66.37,0.24,49
2022-03-25 20:16:12.811565,71.01,0.26,53
2022-03-25 20:16:24.797646,72.27,0.26,54
2022-03-25 20:16:36.798934,66.37,0.24,49
2022-03-25 20:16:48.785412,65.25,0.23,48
2022-03-25 20:17:00.786560,67.50,0.24,50
2022-03-25 20:17:12.772628,65.25,0.23,48
2022-03-25 20:17:24.774245,65.25,0.23,48
2022-03-25 20:17:36.775471,67.50,0.24,50
2022-03-25 20:17:48.762093,71.01,0.26,53
2022-03-25 20:18:00.763322,66.37,0.24,49
2022-03-25 20:18:12.749774,67.50,0.24,50
2022-03-25 20:18:24.751715,69.76,0.25,52
2022-03-25 20:18:36.752939,66.37,0.24,49
2022-03-25 20:18:48.754432,68.62,0.25,51
2022-03-25 20:19:00.740770,67.50,0.24,50
2022-03-25 20:19:12.742024,68.62,0.25,51
2022-03-25 20:19:24.728414,67.50,0.24,50
2022-03-25 20:19:36.729914,68.62,0.25,51
2022-03-25 20:19:48.731275,65.25,0.23,48
2022-03-25 20:20:00.717719,71.01,0.26,53
2022-03-25 20:20:12.718866,64.13,0.23,47
2022-03-25 20:20:24.705256,71.01,0.26,53
2022-03-25 20:20:36.706799,69.76,0.25,52
2022-03-25 20:20:48.692912,68.62,0.25,51
2022-03-25 20:21:00.694276,67.50,0.24,50
2022-03-25 20:21:12.695814,67.50,0.24,50
2022-03-25 20:21:24.682097,66.37,0.24,49
2022-03-25 20:21:36.683683,69.76,0.25,52
2022-03-25 20:21:48.670046,72.27,0.26,54
2022-03-25 20:22:00.671406,67.50,0.24,50
2022-03-25 20:22:12.673231,71.01,0.26,53
2022-03-25 20:22:24.674641,67.50,0.24,50
2022-03-25 20:22:36.660925,68.62,0.25,51
2022-03-25 20:22:48.662490,66.37,0.24,49
2022-03-25 20:23:00.663944,69.76,0.25,52
2022-03-25 20:23:12.650294,67.50,0.24,50
2022-03-25 20:23:24.651475,65.25,0.23,48
2022-03-25 20:23:36.637896,69.76,0.25,52
2022-03-25 20:23:48.623850,65.25,0.23,48
2022-03-25 20:24:00.625332,67.50,0.24,50
2022-03-25 20:24:12.626581,72.27,0.26,54
2022-03-25 20:24:24.612931,65.25,0.23,48
2022-03-25 20:24:36.614268,66.37,0.24,49
2022-03-25 20:24:48.600486,73.52,0.27,55
2022-03-25 20:25:00.601955,66.37,0.24,49
2022-03-25 20:25:12.587956,68.62,0.25,51
2022-03-25 20:25:24.589283,69.76,0.25,52
2022-03-25 20:25:36.575691,67.50,0.24,50
2022-03-25 20:25:48.577186,66.37,0.24,49
2022-03-25 20:26:00.578509,66.37,0.24,49
2022-03-25 20:26:12.565063,69.76,0.25,52
2022-03-25 20:26:24.566503,67.50,0.24,50
2022-03-25 20:26:36.552458,71.01,0.26,53
2022-03-25 20:26:48.553711,67.50,0.24,50
2022-03-25 20:27:00.540195,72.27,0.26,54
2022-03-25 20:27:12.541033,66.37,0.24,49
2022-03-25 20:27:24.542804,68.62,0.25,51
2022-03-25 20:27:36.529170,66.37,0.24,49
2022-03-25 20:27:48.515189,67.50,0.24,50
2022-03-25 20:28:00.516847,65.25,0.23,48
2022-03-25 20:28:12.502907,68.62,0.25,51
2022-03-25 20:28:24.504176,66.37,0.24,49
2022-03-25 20:28:36.490602,68.62,0.25,51
2022-03-25 20:28:48.491998,68.62,0.25,51
2022-03-25 20:29:00.493497,65.25,0.23,48
2022-03-25 20:29:12.479897,67.50,0.24,50
2022-03-25 20:29:24.481399,71.01,0.26,53
2022-03-25 20:29:36.468003,71.01,0.26,53
2022-03-25 20:29:48.469064,72.27,0.26,54
2022-03-25 20:30:00.470418,65.25,0.23,48
2022-03-25 20:30:12.456786,68.62,0.25,51
2022-03-25 20:30:24.458376,67.50,0.24,50
2022-03-25 20:30:36.444833,64.13,0.23,47
2022-03-25 20:30:48.445872,69.76,0.25,52
2022-03-25 20:31:00.432125,65.25,0.23,48
2022-03-25 20:31:12.433533,67.50,0.24,50
2022-03-25 20:31:24.419942,71.01,0.26,53
2022-03-25 20:31:36.421220,67.50,0.24,50
2022-03-25 20:31:48.422830,72.27,0.26,54
2022-03-25 20:32:00.409320,71.01,0.26,53
2022-03-25 20:32:12.410586,65.25,0.23,48
2022-03-25 20:32:24.411883,65.25,0.23,48
2022-03-25 20:32:36.398207,68.62,0.25,51
2022-03-25 20:32:48.399664,72.27,0.26,54
2022-03-25 20:33:00.386237,67.50,0.24,50
2022-03-25 20:33:12.387426,68.62,0.25,51
2022-03-25 20:33:24.374326,65.25,0.23,48
2022-03-25 20:33:36.375462,65.25,0.23,48
2022-03-25 20:33:48.376743,66.37,0.24,49
2022-03-25 20:34:00.363294,72.27,0.26,54
2022-03-25 20:34:12.364346,69.76,0.25,52
2022-03-25 20:34:24.350723,66.37,0.24,49
2022-03-25 20:34:36.352065,66.37,0.24,49
2022-03-25 20:34:48.338180,66.37,0.24,49
2022-03-25 20:35:00.339526,71.01,0.26,53
2022-03-25 20:35:12.341279,65.25,0.23,48
2022-03-25 20:35:24.327647,66.37,0.24,49
2022-03-25 20:35:36.329037,66.37,0.24,49
2022-03-25 20:35:48.315307,67.50,0.24,50
2022-03-25 20:36:00.316902,69.76,0.25,52
2022-03-25 20:36:12.303390,69.76,0.25,52
2022-03-25 20:36:24.304373,64.13,0.23,47
2022-03-25 20:36:36.290867,73.52,0.27,55
2022-03-25 20:36:48.292214,68.62,0.25,51
2022-03-25 20:37:00.293413,65.25,0.23,48
2022-03-25 20:37:12.279886,68.62,0.25,51
2022-03-25 20:37:24.281090,67.50,0.24,50
2022-03-25 20:37:36.267591,71.01,0.26,53
2022-03-25 20:37:48.268788,66.37,0.24,49
2022-03-25 20:38:00.255003,69.76,0.25,52
2022-03-25 20:38:12.256611,66.37,0.24,49
2022-03-25 20:38:24.257949,67.50,0.24,50
2022-03-25 20:38:36.244378,71.01,0.26,53
2022-03-25 20:38:48.245733,69.76,0.25,52
2022-03-25 20:39:00.232118,66.37,0.24,49
2022-03-25 20:39:12.233910,68.62,0.25,51
2022-03-25 20:39:24.235117,66.37,0.24,49
2022-03-25 20:39:36.221386,71.01,0.26,53
2022-03-25 20:39:48.222565,66.37,0.24,49
2022-03-25 20:40:00.208966,68.62,0.25,51
2022-03-25 20:40:12.210162,67.50,0.24,50
2022-03-25 20:40:24.196516,67.50,0.24,50
2022-03-25 20:40:36.197994,71.01,0.26,53
2022-03-25 20:40:48.184592,72.27,0.26,54
2022-03-25 20:41:00.185611,66.37,0.24,49
2022-03-25 20:41:12.171675,69.76,0.25,52
2022-03-25 20:41:24.172979,66.37,0.24,49
2022-03-25 20:41:36.159981,67.50,0.24,50
2022-03-25 20:41:48.160788,68.62,0.25,51
2022-03-25 20:42:00.162301,71.01,0.26,53
2022-03-25 20:42:12.148309,67.50,0.24,50
2022-03-25 20:42:24.149969,67.50,0.24,50
2022-03-25 20:42:36.136400,69.76,0.25,52
2022-03-25 20:42:48.137576,65.25,0.23,48
2022-03-25 20:43:00.138993,69.76,0.25,52
2022-03-25 20:43:12.125589,66.37,0.24,49
2022-03-25 20:43:24.126939,71.01,0.26,53
2022-03-25 20:43:36.113059,69.76,0.25,52
2022-03-25 20:43:48.114395,69.76,0.25,52
2022-03-25 20:44:00.101018,72.27,0.26,54
2022-03-25 20:44:12.102468,65.25,0.23,48
2022-03-25 20:44:24.104005,69.76,0.25,52
2022-03-25 20:44:36.090205,68.62,0.25,51
2022-03-25 20:44:48.091633,66.37,0.24,49
