dateTime,luminance,voltage,raw
2022-03-25 20:01:42.596267,65.25,0.23,48
2022-03-25 20:01:54.614234,65.25,0.23,48
2022-03-25 20:02:06.632104,66.37,0.24,49
2022-03-25 20:02:18.649433,66.37,0.24,49
2022-03-25 20:02:30.682179,66.37,0.24,49
2022-03-25 20:02:42.700059,67.50,0.24,50
2022-03-25 20:02:54.717824,67.50,0.24,50
2022-03-25 20:03:06.750726,68.62,0.25,51
2022-03-25 20:03:18.768503,67.50,0.24,50
2022-03-25 20:03:30.801470,67.50,0.24,50
2022-03-25 20:03:42.819495,67.50,0.24,50
2022-03-25 20:03:54.836916,67.50,0.24,50
2022-03-25 20:04:06.854460,66.37,0.24,49
2022-03-25 20:04:18.872186,65.25,0.23,48
2022-03-25 20:04:30.904945,66.37,0.24,49
2022-03-25 20:04:42.922377,65.25,0.23,48
2022-03-25 20:04:54.940186,66.37,0.24,49
2022-03-25 20:05:06.973321,67.50,0.24,50
2022-03-25 20:05:18.991235,65.25,0.23,48
2022-03-25 20:05:31.008894,67.50,0.24,50
2022-03-25 20:05:43.026617,65.25,0.23,48
2022-03-25 20:05:55.044023,67.50,0.24,50
2022-03-25 20:06:07.076667,66.37,0.24,49
2022-03-25 20:06:19.094385,66.37,0.24,49
2022-03-25 20:06:31.112187,67.50,0.24,50
2022-03-25 20:06:43.129894,66.37,0.24,49
2022-03-25 20:06:55.147541,65.25,0.23,48
2022-03-25 20:07:07.180012,66.37,0.24,49
2022-03-25 20:07:19.197682,67.50,0.24,50
2022-03-25 20:07:31.215507,65.25,0.23,48
2022-03-25 20:07:43.233413,66.37,0.24,49
2022-03-25 20:07:55.265979,66.37,0.24,49
2022-03-25 20:08:07.283876,66.37,0.24,49
2022-03-25 20:08:19.317020,66.37,0.24,49
2022-03-25 20:08:31.334895,67.50,0.24,50
2022-03-25 20:08:43.352410,67.50,0.24,50
2022-03-25 20:08:55.369818,66.37,0.24,49
2022-03-25 20:09:07.402801,64.13,0.23,47
2022-03-25 20:09:19.420938,66.37,0.24,49
2022-03-25 20:09:31.438508,66.37,0.24,49
2022-03-25 20:09:43.471272,66.37,0.24,49
2022-03-25 20:09:55.488792,67.50,0.24,50
2022-03-25 20:10:07.506563,66.37,0.24,49
2022-03-25 20:10:19.524675,65.25,0.23,48
2022-03-25 20:10:31.557258,67.50,0.24,50
2022-03-25 20:10:43.575197,67.50,0.24,50
2022-03-25 20:10:55.592822,66.37,0.24,49
2022-03-25 20:11:07.625730,67.50,0.24,50
2022-03-25 20:11:19.643614,66.37,0.24,49
2022-03-25 20:11:31.661021,67.50,0.24,50
2022-03-25 20:11:43.678691,66.37,0.24,49
2022-03-25 20:11:55.696354,66.37,0.24,49
2022-03-25 20:12:07.729106,65.25,0.23,48
2022-03-25 20:12:19.746869,67.50,0.24,50
