dateTime,infraRed,red,green,blue,proximity
2022-03-25 19:50:34.162970,44809.00,13010.00,15283.00,22151.00,40
2022-03-25 19:50:46.195908,44802.00,13005.00,15282.00,22151.00,40
2022-03-25 19:50:58.213305,44785.00,12996.00,15279.00,22148.00,40
2022-03-25 19:51:10.230795,44785.00,12994.00,15278.00,22146.00,39
2022-03-25 19:51:22.263932,44777.00,12991.00,15279.00,22144.00,40
2022-03-25 19:51:34.281950,44764.00,12984.00,15275.00,22139.00,40
2022-03-25 19:51:46.299450,44754.00,12981.00,15274.00,22136.00,40
2022-03-25 19:51:58.332080,44737.00,12977.00,15274.00,22136.00,39
2022-03-25 19:52:10.349949,44726.00,12971.00,15273.00,22134.00,40
2022-03-25 19:52:22.368010,44720.00,12967.00,15272.00,22130.00,40
2022-03-25 19:52:34.400750,44705.00,12962.00,15271.00,22128.00,40
2022-03-25 19:52:46.418257,44692.00,12956.00,15267.00,22122.00,40
2022-03-25 19:52:58.436182,44677.00,12949.00,15265.00,22118.00,39
2022-03-25 19:53:10.468931,44661.00,12943.00,15261.00,22112.00,40
2022-03-25 19:53:22.486917,44651.00,12935.00,15258.00,22107.00,40
2022-03-25 19:53:34.504512,44617.00,12926.00,15250.00,22095.00,40
2022-03-25 19:53:46.522193,44593.00,12916.00,15244.00,22087.00,40
2022-03-25 19:53:58.555145,44565.00,12908.00,15239.00,22081.00,40
2022-03-25 19:54:10.573483,44546.00,12896.00,15232.00,22072.00,40
2022-03-25 19:54:22.606078,44520.00,12886.00,15227.00,22063.00,40
2022-03-25 19:54:34.623647,44494.00,12877.00,15219.00,22053.00,40
2022-03-25 19:54:46.641529,44468.00,12866.00,15212.00,22044.00,40
2022-03-25 19:54:58.659416,44444.00,12856.00,15206.00,22035.00,40
2022-03-25 19:55:10.692895,44426.00,12846.00,15200.00,22025.00,40
2022-03-25 19:55:22.710200,44388.00,12836.00,15194.00,22016.00,40
2022-03-25 19:55:34.742978,44368.00,12827.00,15188.00,22007.00,40
2022-03-25 19:55:46.761238,44338.00,12815.00,15178.00,21994.00,40
2022-03-25 19:55:58.778940,44308.00,12803.00,15171.00,21985.00,40
2022-03-25 19:56:10.811880,44280.00,12792.00,15164.00,21975.00,40
2022-03-25 19:56:22.829730,44254.00,12779.00,15154.00,21965.00,40
